1980	1	9	0	-0.212	-0.624	0.659
1980	1	10	0	-0.147	-0.668	0.684
1980	1	11	0	-0.077	-0.713	0.717
1980	1	12	0	-0.006	-0.743	0.743
1980	1	13	0	0.091	-0.743	0.749
1980	1	14	0	0.167	-0.741	0.760
1980	1	15	0	0.237	-0.715	0.753
1980	1	16	0	0.307	-0.692	0.757
1980	1	17	0	0.367	-0.648	0.745
1980	1	18	0	0.434	-0.601	0.741
1980	1	19	0	0.501	-0.546	0.741
1980	1	20	0	0.571	-0.471	0.740
1980	1	21	0	0.617	-0.368	0.718
1980	1	22	0	0.644	-0.274	0.700
1980	1	23	0	0.677	-0.187	0.702
1980	1	24	0	0.712	-0.092	0.718
1980	1	25	0	0.717	0.004	0.717
1980	1	26	0	0.723	0.101	0.730
1980	1	27	0	0.723	0.21	0.753
1980	1	28	0	0.712	0.297	0.771
1980	1	29	0	0.687	0.378	0.784
1980	1	30	0	0.653	0.472	0.806
1980	1	31	0	0.593	0.541	0.803
1980	2	1	0	0.541	0.633	0.833
1980	2	2	0	0.464	0.709	0.847
1980	2	3	0	0.39	0.779	0.871
1980	2	4	0	0.325	0.863	0.922
1980	2	5	0	0.228	0.96	0.987
1980	2	6	0	0.078	1.092	1.095
1980	2	7	0	-0.053	1.179	1.180
1980	2	8	0	-0.179	1.226	1.239
1980	2	9	0	-0.347	1.223	1.271
1980	2	10	0	-0.494	1.176	1.276
1980	2	11	0	-0.655	1.105	1.285
1980	2	12	0	-0.781	1.065	1.321
1980	2	13	0	-0.911	0.967	1.329
1980	2	14	0	-1.029	0.855	1.338
1980	2	15	0	-1.137	0.685	1.327
1980	2	16	0	-1.222	0.524	1.330
1980	2	17	0	-1.278	0.34	1.322
1980	2	18	0	-1.313	0.097	1.317
1980	2	19	0	-1.327	-0.11	1.332
1980	2	20	0	-1.335	-0.326	1.374
1980	2	21	0	-1.311	-0.549	1.421
1980	2	22	0	-1.269	-0.777	1.488
1980	2	23	0	-1.187	-0.98	1.539
1980	2	24	0	-1.101	-1.2	1.629
1980	2	25	0	-0.972	-1.436	1.734
1980	2	26	0	-0.763	-1.658	1.825
1980	2	27	0	-0.531	-1.83	1.905
1980	2	28	0	-0.309	-1.968	1.992
1980	2	29	0	-0.051	-2.049	2.050
1980	3	1	0	0.205	-2.077	2.087
1980	3	2	0	0.491	-2.08	2.137
1980	3	3	0	0.774	-2.037	2.179
1980	3	4	0	1.088	-1.948	2.231
1980	3	5	0	1.358	-1.812	2.264
1980	3	6	0	1.613	-1.638	2.299
1980	3	7	0	1.842	-1.383	2.303
1980	3	8	0	2.003	-1.115	2.292
1980	3	9	0	2.141	-0.822	2.293
1980	3	10	0	2.234	-0.498	2.289
1980	3	11	0	2.297	-0.154	2.302
1980	3	12	0	2.297	0.215	2.307
1980	3	13	0	2.226	0.575	2.299
1980	3	14	0	2.097	0.925	2.292
1980	3	15	0	1.928	1.235	2.290
1980	3	16	0	1.682	1.518	2.266
1980	3	17	0	1.399	1.744	2.236
1980	3	18	0	1.084	1.912	2.198
1980	3	19	0	0.733	2.005	2.135
1980	3	20	0	0.364	2.043	2.075
1980	3	21	0	-0.015	1.991	1.991
1980	3	22	0	-0.365	1.879	1.914
1980	3	23	0	-0.666	1.69	1.816
1980	3	24	0	-0.928	1.45	1.722
1980	3	25	0	-1.144	1.204	1.661
1980	3	26	0	-1.288	0.898	1.570
1980	3	27	0	-1.372	0.607	1.500
1980	3	28	0	-1.381	0.293	1.412
1980	3	29	0	-1.338	0.027	1.338
